FIPS,State,County,Population,Poverty Raw,Poverty Rate,COVID Cases,COVID Deaths,Labor Force,Employed,Unemployed,Unemployment Rate,Median Household Income,"Less than high school graduate, 2019-23","High school graduate (or equivalency), 2019-23","Some college or associate degree, 2019-23","Bachelor's degree or higher, 2019-23","Percent of adults who are not high school graduates, 2019-23","Percent of adults who are high school graduates (or equivalent), 2019-23","Percent of adults completing some college or associate degree, 2019-23","Percent of adults with a bachelor's degree or higher, 2019-23",Predicted Cases,Predicted Deaths,Cases Error,Deaths Error
4025,AZ,Yavapai County,246230,32990.0,0.134,22348.0,370.0,107069.0,103377.0,3692.0,3.4,64187.0,14150.0,46739.0,71872.0,55826.0,7.503168299,24.78378679,38.11079237,29.60225254,23025.463,365.10336,677.462890625,-4.896636962890625
4027,AZ,Yuma County,208874,29448.0,0.141,25250.0,240.0,97522.0,85370.0,12152.0,12.5,54209.0,31462.0,35997.0,44758.0,22452.0,23.36246649,26.7299824,33.23556275,16.67198836,25453.408,240.7599,203.408203125,0.7599029541015625
5001,AR,Arkansas County,16498,3049.0,0.1848,3148.0,28.0,9199.0,8904.0,295.0,3.2,52145.0,1457.0,4965.0,3434.0,1784.0,12.51718213,42.65463918,29.50171821,15.32646048,2762.2236,29.033405,-385.7763671875,1.0334053039550781
5003,AR,Ashley County,18348,3956.0,0.2156,2666.0,25.0,6658.0,6299.0,359.0,5.4,47253.0,1588.0,6796.0,3075.0,1589.0,12.17044758,52.08461067,23.56683017,12.17811159,2729.2805,25.236197,63.280517578125,0.23619651794433594
5005,AR,Baxter County,42485,5753.0,0.1354,3798.0,78.0,16365.0,15796.0,569.0,3.5,48573.0,3408.0,11142.0,11578.0,6029.0,10.59800355,34.64875455,36.00460242,18.74863949,5656.221,60.021652,1858.22119140625,-17.978347778320312
5007,AR,Benton County,302822,23586.0,0.0779,29123.0,274.0,151087.0,147613.0,3474.0,2.3,86374.0,18335.0,54731.0,50252.0,71213.0,9.425232996,28.1348474,25.83238661,36.60753299,29272.27,273.55948,149.26953125,-0.440521240234375
5009,AR,Boone County,38280,5044.0,0.1318,4086.0,57.0,15719.0,15278.0,441.0,2.8,53025.0,2464.0,9469.0,10300.0,4333.0,9.275013175,35.64330347,38.77136189,16.31032146,4159.998,56.26413,73.998046875,-0.735870361328125
5011,AR,Bradley County,10168,2189.0,0.2153,1441.0,15.0,4059.0,3863.0,196.0,4.8,44982.0,883.0,3130.0,1826.0,1093.0,12.73802654,45.15291402,26.34160415,15.76745528,1516.3358,13.291283,75.3358154296875,-1.7087173461914062
5013,AR,Calhoun County,4687,720.0,0.1536,537.0,5.0,2345.0,2274.0,71.0,3.0,52535.0,451.0,1442.0,880.0,613.0,13.31955109,42.58712345,25.98936799,18.10395747,678.09937,5.0857306,141.099365234375,0.08573055267333984
5015,AR,Carroll County,28717,4553.0,0.1585,2541.0,39.0,12370.0,12015.0,355.0,2.9,50433.0,3255.0,7078.0,5714.0,4296.0,16.00058988,34.79329499,28.0882859,21.11782923,2874.3552,41.805286,333.355224609375,2.805286407470703
5017,AR,Chicot County,9834,2468.0,0.251,1001.0,15.0,2971.0,2792.0,179.0,6.0,38217.0,1287.0,2789.0,1699.0,1202.0,18.44632363,39.97420095,24.35144045,17.22803497,1183.0653,15.294694,182.0653076171875,0.2946939468383789
5019,AR,Clark County,21276,3762.0,0.1768,2560.0,24.0,8436.0,8066.0,370.0,4.4,50519.0,1242.0,4048.0,3932.0,3155.0,10.03474186,32.70582532,31.76860305,25.49082976,2687.257,25.330105,127.257080078125,1.3301048278808594
5021,AR,Clay County,14271,2812.0,0.197,1985.0,23.0,5400.0,5191.0,209.0,3.9,46855.0,1371.0,4573.0,2720.0,1604.0,13.35216206,44.53642384,26.49006623,15.62134788,1937.793,22.029697,-47.20703125,-0.9703025817871094
5023,AR,Cleburne County,25253,3256.0,0.1289,3570.0,41.0,8909.0,8543.0,366.0,4.1,52662.0,2194.0,7377.0,5715.0,3417.0,11.73073838,39.44287013,30.5565952,18.26979629,3346.7532,39.984135,-223.246826171875,-1.0158653259277344
5025,AR,Cleveland County,7467,1114.0,0.1492,1091.0,7.0,3069.0,2954.0,115.0,3.7,55533.0,449.0,2405.0,1646.0,873.0,8.356597804,44.76084124,30.63465476,16.2479062,950.36395,8.630232,-140.63604736328125,1.6302318572998047
5027,AR,Columbia County,22286,4509.0,0.2023,2932.0,27.0,8691.0,8321.0,370.0,4.3,47278.0,1625.0,5718.0,3872.0,2871.0,11.53627715,40.59349709,27.48828624,20.38193951,3059.83,23.354998,127.830078125,-3.6450023651123047
5029,AR,Conway County,21021,3746.0,0.1782,2796.0,29.0,8333.0,8030.0,303.0,3.6,52405.0,1439.0,6335.0,4155.0,2648.0,9.871715717,43.45887357,28.50380737,18.16560335,2859.3003,34.597183,63.30029296875,5.5971832275390625
5031,AR,Craighead County,112863,18689.0,0.1656,19965.0,117.0,57007.0,55481.0,1526.0,2.7,60580.0,6989.0,23207.0,21604.0,19912.0,9.745928157,32.36139,30.12605979,27.76662204,19241.557,113.97684,-723.443359375,-3.023162841796875
5033,AR,Crawford County,61041,9709.0,0.1591,6834.0,96.0,26156.0,25343.0,813.0,3.1,54741.0,5532.0,15022.0,12841.0,7988.0,13.36780804,36.29992992,31.02964986,19.30261218,7152.7197,89.54034,318.7197265625,-6.459663391113281
5035,AR,Crittenden County,47051,10118.0,0.215,6373.0,51.0,20422.0,19620.0,802.0,3.9,49644.0,4477.0,11493.0,9230.0,5233.0,14.7110045,37.76492623,30.32891927,17.19515,6206.8315,49.143818,-166.16845703125,-1.8561820983886719
5037,AR,Cross County,16590,3589.0,0.2163,2455.0,28.0,6903.0,6656.0,247.0,3.6,48299.0,1901.0,4831.0,3028.0,1700.0,16.58813264,42.15532286,26.42233857,14.83420593,2305.6155,26.81307,-149.384521484375,-1.186929702758789
5039,AR,Dallas County,6196,1192.0,0.1924,837.0,18.0,2696.0,2591.0,105.0,3.9,44476.0,505.0,2225.0,1357.0,512.0,10.98064797,48.38008263,29.50641444,11.13285497,889.949,15.533746,52.948974609375,-2.466254234313965
5041,AR,Desha County,10758,2986.0,0.2776,1563.0,8.0,4885.0,4633.0,252.0,5.2,41251.0,1659.0,3083.0,1783.0,978.0,22.11115554,41.09023057,23.7638278,13.03478609,1727.5067,10.517874,164.5067138671875,2.517873764038086
5043,AR,Drew County,16912,3387.0,0.2003,2386.0,22.0,7369.0,7054.0,315.0,4.3,48635.0,1411.0,4213.0,2785.0,2559.0,12.8646973,38.41174325,25.3920496,23.33150985,2490.3542,22.188343,104.354248046875,0.18834304809570312
5045,AR,Faulkner County,127565,17847.0,0.1399,19564.0,111.0,63082.0,61301.0,1781.0,2.8,63429.0,4955.0,23849.0,23603.0,26043.0,6.31612492,30.40025494,30.08667941,33.19694073,19302.635,109.67019,-261.365234375,-1.3298110961914062
5047,AR,Franklin County,17270,2853.0,0.1652,1513.0,21.0,7361.0,7122.0,239.0,3.2,48248.0,1564.0,5061.0,3879.0,1592.0,12.92989418,41.84027778,32.06845238,13.16137566,1741.3455,22.341354,228.345458984375,1.3413543701171875
5049,AR,Fulton County,12355,2099.0,0.1699,1025.0,21.0,4948.0,4785.0,163.0,3.3,42588.0,1099.0,3657.0,2792.0,1408.0,12.27110317,40.83296114,31.17463153,15.72130415,1067.9387,21.07844,42.938720703125,0.07843971252441406
5051,AR,Garland County,99982,17077.0,0.1708,9815.0,137.0,41483.0,39936.0,1547.0,3.7,53239.0,6640.0,22533.0,24611.0,19140.0,9.105369974,30.89929241,33.7488344,26.24650321,10423.764,134.36607,608.763671875,-2.6339263916015625
5053,AR,Grant County,18129,2387.0,0.1317,2064.0,13.0,8457.0,8205.0,252.0,3.0,63512.0,1131.0,5314.0,3615.0,2663.0,8.889412874,41.76687888,28.41311012,20.93059813,2253.464,15.90739,189.464111328125,2.9073896408081055
5055,AR,Greene County,46408,7401.0,0.1595,7847.0,55.0,19555.0,18936.0,619.0,3.2,54475.0,3936.0,13303.0,8844.0,5150.0,12.60205552,42.59277047,28.31620401,16.48897,7470.131,57.052887,-376.869140625,2.052886962890625
5057,AR,Hempstead County,19481,4011.0,0.2059,2299.0,30.0,9259.0,8965.0,294.0,3.2,46423.0,2192.0,5225.0,3882.0,1931.0,16.56840514,39.49357521,29.34240363,14.59561602,2823.3916,28.004307,524.3916015625,-1.9956932067871094
5059,AR,Hot Spring County,33149,5339.0,0.1611,4658.0,44.0,13683.0,13216.0,467.0,3.4,50654.0,2544.0,9841.0,7820.0,3787.0,10.60353451,41.01783928,32.59419807,15.78442814,4615.215,43.600925,-42.78515625,-0.3990745544433594
5061,AR,Howard County,12622,2214.0,0.1754,1843.0,19.0,5334.0,5161.0,173.0,3.2,46449.0,893.0,3679.0,2437.0,1403.0,10.61578697,43.73514028,28.97051831,16.67855445,1478.1536,18.411684,-364.846435546875,-0.5883159637451172
5063,AR,Independence County,38254,5525.0,0.1444,5207.0,58.0,16433.0,15897.0,536.0,3.3,57611.0,3172.0,9995.0,7917.0,4279.0,12.50640697,39.40779876,31.21476166,16.87103261,5086.041,53.682446,-120.958984375,-4.317554473876953
5065,AR,Izard County,14029,2894.0,0.2063,1655.0,21.0,4437.0,4214.0,223.0,5.0,43920.0,1601.0,3747.0,3198.0,1967.0,15.22876439,35.64158661,30.41948064,18.71016836,1709.9812,22.792673,54.981201171875,1.792673110961914
5067,AR,Jackson County,16654,3515.0,0.2111,2354.0,27.0,5435.0,5173.0,262.0,4.8,43579.0,1943.0,5141.0,3301.0,1587.0,16.22953558,42.94186435,27.57266956,13.2559305,2415.0317,29.579044,61.03173828125,2.5790443420410156
5069,AR,Jefferson County,64295,13011.0,0.2024,8716.0,75.0,25461.0,24176.0,1285.0,5.0,45894.0,5139.0,18473.0,12059.0,9278.0,11.43295735,41.09768849,26.82818305,20.64117111,8894.236,77.11966,178.236328125,2.119659423828125
5071,AR,Johnson County,25970,4815.0,0.1854,3118.0,33.0,9966.0,9565.0,401.0,4.0,46660.0,2788.0,7134.0,4267.0,3131.0,16.09699769,41.18937644,24.63625866,18.07736721,3679.0037,39.709972,561.003662109375,6.709972381591797
5073,AR,Lafayette County,6129,1429.0,0.2332,578.0,2.0,2289.0,2183.0,106.0,4.6,42437.0,826.0,2117.0,1138.0,414.0,18.3759733,47.09677419,25.31701891,9.210233593,760.6387,6.307651,182.638671875,4.307651042938232
5075,AR,Lawrence County,16194,2976.0,0.1838,2617.0,24.0,6757.0,6522.0,235.0,3.5,47312.0,1925.0,4016.0,3453.0,1534.0,17.61530015,36.74963397,31.5977306,14.03733529,2157.5696,22.255001,-459.430419921875,-1.7449989318847656
5077,AR,Lee County,8367,2353.0,0.2812,988.0,12.0,2552.0,2439.0,113.0,4.4,35213.0,1053.0,2885.0,1692.0,415.0,17.41935484,47.72539289,27.99007444,6.865177833,881.4081,14.412722,-106.5919189453125,2.412721633911133
5079,AR,Lincoln County,12910,2265.0,0.1754,1467.0,12.0,3680.0,3521.0,159.0,4.3,48311.0,1641.0,4719.0,2375.0,1066.0,16.74318947,48.14814815,24.2322212,10.87644118,1551.4451,14.370743,84.445068359375,2.3707427978515625
5081,AR,Little River County,11865,1971.0,0.1661,1603.0,24.0,5140.0,4947.0,193.0,3.8,48883.0,760.0,3682.0,2540.0,1475.0,8.986638288,43.5378976,30.03429112,17.44117299,2001.3477,21.430035,398.34765625,-2.569965362548828
5083,AR,Logan County,21258,3919.0,0.1844,2035.0,31.0,8232.0,7927.0,305.0,3.7,48510.0,1629.0,6652.0,4564.0,2365.0,10.71005917,43.73438527,30.00657462,15.54898093,2555.2468,30.910637,520.246826171875,-0.08936309814453125
5085,AR,Lonoke County,75199,8529.0,0.1134,10097.0,87.0,34233.0,33300.0,933.0,2.7,66160.0,4921.0,18610.0,16186.0,10554.0,9.788943924,37.0193551,32.19748961,20.99421137,9930.587,84.198975,-166.4130859375,-2.801025390625
5087,AR,Madison County,17463,2856.0,0.1635,1861.0,23.0,7763.0,7577.0,186.0,2.4,51233.0,1702.0,6186.0,2540.0,1536.0,14.22601137,51.70511535,21.23035774,12.83851555,2713.201,22.048058,852.200927734375,-0.9519424438476562
5089,AR,Marion County,17289,2662.0,0.154,1457.0,23.0,6205.0,5979.0,226.0,3.6,49313.0,1782.0,4706.0,4521.0,2010.0,13.68768723,36.14716952,34.72616944,15.43897381,1818.4753,26.278097,361.475341796875,3.278097152709961
5091,AR,Miller County,42608,9380.0,0.2201,4466.0,53.0,18528.0,17824.0,704.0,3.8,48652.0,3777.0,11672.0,8789.0,4633.0,13.08233175,40.42811125,30.44231235,16.04724464,4438.726,54.011032,-27.27392578125,1.0110321044921875
5093,AR,Mississippi County,38863,8269.0,0.2128,6464.0,71.0,16167.0,15340.0,827.0,5.1,45168.0,3731.0,11010.0,7510.0,3676.0,14.39040383,42.46538358,28.96594284,14.17826976,5654.945,54.267895,-809.05517578125,-16.732105255126953
5095,AR,Monroe County,6568,1612.0,0.2454,1032.0,12.0,2520.0,2411.0,109.0,4.3,33090.0,784.0,1924.0,1284.0,740.0,16.56804734,40.65934066,27.13440406,15.63820795,821.1616,11.266754,-210.83837890625,-0.733245849609375
5097,AR,Montgomery County,8543,1692.0,0.1981,550.0,13.0,2846.0,2714.0,132.0,4.6,46069.0,808.0,2404.0,2198.0,1096.0,12.41930526,36.95050722,33.7841992,16.84598832,832.1572,12.955023,282.1572265625,-0.04497718811035156
5099,AR,Nevada County,8179,1748.0,0.2137,1193.0,5.0,3408.0,3278.0,130.0,3.8,44649.0,554.0,2734.0,1662.0,654.0,9.88579586,48.78658101,29.65738758,11.67023555,1118.4279,9.354082,-74.5721435546875,4.354082107543945
5101,AR,Newton County,7101,1357.0,0.1911,658.0,8.0,3167.0,3075.0,92.0,2.9,47996.0,761.0,2011.0,1710.0,745.0,14.55902047,38.47331165,32.71475033,14.25291754,778.38245,11.468978,120.3824462890625,3.468977928161621
5103,AR,Ouachita County,21994,3906.0,0.1776,2804.0,30.0,9550.0,9188.0,362.0,3.8,49275.0,1742.0,6619.0,4936.0,2364.0,11.12317221,42.26422323,31.51778303,15.09482153,2781.4634,30.754349,-22.53662109375,0.7543487548828125
5105,AR,Perry County,10073,1614.0,0.1602,1244.0,16.0,4219.0,4072.0,147.0,3.5,56640.0,601.0,3200.0,2197.0,1240.0,8.303398729,44.21110804,30.35368886,17.13180437,1105.6914,14.641321,-138.30859375,-1.3586788177490234
5107,AR,Phillips County,15350,5263.0,0.3429,2300.0,21.0,5475.0,5137.0,338.0,6.2,36098.0,1811.0,3505.0,3600.0,1516.0,17.36004601,33.59854294,34.50920245,14.53220859,2430.874,19.435118,130.8740234375,-1.5648822784423828
5109,AR,Pike County,10159,1895.0,0.1865,1031.0,13.0,4028.0,3883.0,145.0,3.6,41348.0,914.0,2614.0,2176.0,1387.0,12.88957834,36.86362995,30.68678607,19.56000564,982.0578,15.816206,-48.94219970703125,2.8162059783935547
5111,AR,Poinsett County,22453,4416.0,0.1967,4093.0,32.0,9880.0,9555.0,325.0,3.3,47372.0,2729.0,7105.0,3778.0,1843.0,17.65771595,45.97217729,24.44516338,11.92494338,3471.3972,34.77989,-621.602783203125,2.779888153076172
5113,AR,Polk County,19334,3325.0,0.172,1498.0,31.0,7779.0,7502.0,277.0,3.6,45289.0,1709.0,4853.0,4653.0,2330.0,12.61720192,35.82871908,34.35215947,17.20191953,2289.109,29.655403,791.10888671875,-1.3445968627929688
5115,AR,Pope County,64053,9379.0,0.1464,7792.0,60.0,27351.0,26322.0,1029.0,3.8,57881.0,5819.0,14526.0,10931.0,10224.0,14.02168675,35.00240964,26.33975904,24.63614458,7863.472,63.928265,71.47216796875,3.928264617919922
5117,AR,Prairie County,8077,1182.0,0.1463,1013.0,15.0,3504.0,3403.0,101.0,2.9,51017.0,835.0,2605.0,1501.0,991.0,14.0761969,43.91436278,25.30343898,16.70600135,958.4275,14.231751,-54.572509765625,-0.7682485580444336
5119,AR,Pulaski County,399387,67560.0,0.1692,58278.0,329.0,189421.0,183068.0,6353.0,3.4,57057.0,21745.0,67972.0,79732.0,101068.0,8.038311825,25.12670183,29.47393325,37.36105309,58490.617,324.67496,212.6171875,-4.325042724609375
5121,AR,Randolph County,18852,3674.0,0.1949,2513.0,35.0,7147.0,6911.0,236.0,3.3,45638.0,1782.0,5182.0,3963.0,1850.0,13.9469359,40.55725131,31.01667058,14.47914221,2384.5815,29.986423,-128.41845703125,-5.013576507568359
5123,AR,St. Francis County,22402,6544.0,0.2921,3226.0,32.0,7542.0,7186.0,356.0,4.7,38062.0,2311.0,7132.0,4617.0,2083.0,14.31580252,44.18014,28.60063185,12.90342563,3138.658,32.869816,-87.342041015625,0.8698158264160156
5125,AR,Saline County,127415,12335.0,0.0968,15703.0,128.0,59981.0,58390.0,1591.0,2.7,70330.0,6403.0,28527.0,27359.0,24828.0,7.349885786,32.74561796,31.40489227,28.49960398,15012.502,126.53335,-690.498046875,-1.4666519165039062
5127,AR,Scott County,9796,2042.0,0.2085,953.0,14.0,4184.0,4070.0,114.0,2.7,42599.0,1065.0,2981.0,2114.0,748.0,15.41690793,43.15286624,30.60220035,10.82802548,1126.2705,17.076466,173.2705078125,3.076465606689453
5129,AR,Searcy County,7906,1703.0,0.2154,1062.0,21.0,2826.0,2702.0,124.0,4.4,38070.0,1146.0,2095.0,1715.0,786.0,19.95820272,36.48554511,29.86764194,13.68861024,917.5089,10.834429,-144.4910888671875,-10.165571212768555
5131,AR,Sebastian County,129109,21673.0,0.1679,14234.0,155.0,54978.0,53329.0,1649.0,3.0,52679.0,12810.0,26146.0,26402.0,21075.0,14.82072819,30.25002025,30.54620342,24.38304814,14522.18,154.39316,288.1796875,-0.606842041015625
5133,AR,Sevier County,15738,3203.0,0.2035,2743.0,21.0,5355.0,5152.0,203.0,3.8,49384.0,2636.0,3152.0,2761.0,1049.0,27.46405501,32.84017504,28.76640967,10.92936028,2506.7515,19.090664,-236.24853515625,-1.9093360900878906
5135,AR,Sharp County,17836,3433.0,0.1925,2233.0,41.0,5767.0,5536.0,231.0,4.0,45740.0,1867.0,5172.0,4191.0,1521.0,14.64198886,40.56152459,32.86801035,11.9284762,2338.4944,35.81646,105.494384765625,-5.183540344238281
5137,AR,Stone County,12585,2531.0,0.2011,1529.0,28.0,4505.0,4322.0,183.0,4.1,41063.0,1279.0,3413.0,3042.0,1406.0,13.99343545,37.34135667,33.28227571,15.38293217,1529.083,18.580366,0.0830078125,-9.419633865356445
5139,AR,Union County,37813,6993.0,0.1849,4446.0,51.0,14663.0,13979.0,684.0,4.7,50258.0,3156.0,10506.0,7586.0,4958.0,12.04304358,40.09005571,28.94756926,18.91933145,6375.7847,52.684135,1929.78466796875,1.6841354370117188
5141,AR,Van Buren County,16103,3127.0,0.1942,1744.0,21.0,5906.0,5661.0,245.0,4.1,47150.0,1613.0,5243.0,3156.0,1876.0,13.56830417,44.10329744,26.54777927,15.78061911,2366.031,27.732357,622.031005859375,6.732357025146484
5143,AR,Washington County,256682,35177.0,0.137,31163.0,178.0,133513.0,130518.0,2995.0,2.2,62100.0,19668.0,43708.0,37590.0,53450.0,12.73702207,28.30535696,24.3433323,34.61428867,28679.258,228.66632,-2483.7421875,50.66632080078125
5145,AR,White County,77616,11907.0,0.1534,11792.0,121.0,33928.0,32772.0,1156.0,3.4,56866.0,6753.0,20693.0,13420.0,10091.0,13.25235002,40.60874855,26.33593029,19.80297113,9744.5205,81.22709,-2047.4794921875,-39.772911071777344
5147,AR,Woodruff County,6057,1337.0,0.2207,1059.0,9.0,2773.0,2678.0,95.0,3.4,41225.0,745.0,2013.0,910.0,693.0,17.08323779,46.15913781,20.86677368,15.89085072,989.10815,9.966884,-69.891845703125,0.966883659362793
5149,AR,Yell County,20091,3235.0,0.161,2557.0,29.0,7841.0,7548.0,293.0,3.7,50275.0,2545.0,5464.0,3780.0,1970.0,18.49698379,39.71218839,27.47292681,14.31790101,2532.4084,27.657896,-24.591552734375,-1.3421039581298828
6001,CA,Alameda County,1628259,161918.0,0.0994,252445.0,551.0,819817.0,792342.0,27475.0,3.4,121190.0,132081.0,188746.0,256640.0,612435.0,11.10015783,15.86231471,21.56816276,51.4693647,252588.94,552.1586,143.9375,1.15863037109375
6003,CA,Alpine County,1190,193.0,0.1622,28.0,0.0,495.0,467.0,28.0,5.7,71646.0,44.0,218.0,420.0,496.0,3.735144312,18.50594228,35.65365025,42.10526316,-157.30063,-2.4250414,-185.30062866210938,-2.425041437149048
6005,CA,Amador County,41493,3767.0,0.0908,5282.0,26.0,14281.0,13640.0,641.0,4.5,74356.0,2936.0,8604.0,13669.0,7295.0,9.032734433,26.47058824,42.05328575,22.44339158,3403.6575,40.095436,-1878.342529296875,14.095436096191406
6007,CA,Butte County,207369,37152.0,0.1792,24207.0,186.0,91513.0,87374.0,4139.0,4.5,63353.0,13179.0,30325.0,49524.0,43218.0,9.672944527,22.25753417,36.34895703,31.72056427,30887.486,133.55606,6680.486328125,-52.443939208984375
6009,CA,Calaveras County,46556,5561.0,0.1194,4708.0,42.0,22093.0,21275.0,818.0,3.7,73175.0,2375.0,11387.0,14013.0,7919.0,6.653779347,31.90172018,39.25869894,22.18580154,4282.2896,41.1228,-425.71044921875,-0.8772010803222656
6011,CA,Colusa County,21909,2324.0,0.1061,1852.0,29.0,10199.0,9000.0,1199.0,11.8,72963.0,3745.0,4138.0,4058.0,2029.0,26.80744452,29.6206156,29.04795991,14.52397996,1839.4541,27.584635,-12.5458984375,-1.415365219116211
6013,CA,Contra Costa County,1157019,99767.0,0.0862,174079.0,429.0,547625.0,528017.0,19608.0,3.6,119667.0,84241.0,143600.0,218931.0,364216.0,10.38745333,17.70679714,26.99559056,44.91015897,174060.47,430.114,-18.53125,1.114013671875
6015,CA,Del Norte County,27112,4088.0,0.1508,4117.0,18.0,9286.0,8801.0,485.0,5.2,57297.0,2870.0,5078.0,7741.0,4164.0,14.45625346,25.57799829,38.99158817,20.97416008,3136.9595,38.260952,-980.04052734375,20.26095199584961
6017,CA,El Dorado County,192787,14477.0,0.0751,18780.0,129.0,92350.0,89173.0,3177.0,3.4,104859.0,7210.0,29405.0,50152.0,55065.0,5.083479046,20.7322748,35.3601444,38.82410175,18960.54,129.6848,180.5390625,0.6847991943359375
6019,CA,Fresno County,1015359,185876.0,0.1831,155839.0,539.0,450096.0,420893.0,29203.0,6.5,68693.0,135093.0,145274.0,200252.0,150566.0,21.40307517,23.01607294,31.72635598,23.85449591,155634.42,541.15247,-204.578125,2.1524658203125
6021,CA,Glenn County,28360,3933.0,0.1387,2964.0,45.0,12756.0,12062.0,694.0,5.4,63247.0,3665.0,5853.0,6038.0,3070.0,19.67679588,31.42381617,32.41705143,16.48233652,3109.803,42.356247,145.802978515625,-2.6437530517578125
6023,CA,Humboldt County,134944,23910.0,0.1772,17208.0,43.0,59089.0,56694.0,2395.0,4.1,57660.0,7930.0,21726.0,33841.0,29998.0,8.481736991,23.23760629,36.19551848,32.08513824,19844.059,160.48416,2636.05859375,117.48416137695312
6025,CA,Imperial County,178940,36354.0,0.2032,44844.0,221.0,69936.0,59517.0,10419.0,14.9,55523.0,31132.0,28625.0,33021.0,17804.0,28.15286394,25.88576803,29.86109855,16.10026948,44624.508,220.87811,-219.4921875,-0.12188720703125
6027,CA,Inyo County,18742,2073.0,0.1106,3110.0,13.0,8158.0,7849.0,309.0,3.8,64332.0,1000.0,3809.0,4666.0,4422.0,7.195797654,27.40879326,33.57559185,31.81981723,2047.931,13.803971,-1062.0689697265625,0.8039712905883789
6029,CA,Kern County,916751,158995.0,0.1734,137856.0,665.0,389174.0,361729.0,27445.0,7.1,65981.0,127772.0,154648.0,172599.0,103791.0,22.86501673,27.67452265,30.88688463,18.57357599,137690.77,663.02124,-165.234375,-1.978759765625
6031,CA,Kings County,152987,24576.0,0.1606,29499.0,79.0,56169.0,52180.0,3989.0,7.1,63683.0,24617.0,26837.0,30792.0,13299.0,25.76482286,28.08833534,32.22774609,13.91909571,17835.59,175.23235,-11663.41015625,96.23234558105469
6033,CA,Lake County,68172,11556.0,0.1695,7360.0,43.0,28370.0,26937.0,1433.0,5.1,51848.0,6320.0,14112.0,19820.0,8683.0,12.91509145,28.83825483,40.50270767,17.74394605,7412.8755,47.78434,52.87548828125,4.784339904785156
6035,CA,Lassen County,30020,4060.0,0.1352,3530.0,40.0,8701.0,8297.0,404.0,4.6,60308.0,4865.0,7067.0,8312.0,3082.0,20.85655492,30.29666467,35.63405642,13.212724,3466.2922,39.188602,-63.707763671875,-0.8113975524902344
6037,CA,Los Angeles County,9719765,1328547.0,0.1367,1935154.0,7034.0,5013363.0,4764528.0,248835.0,5.0,82455.0,1336557.0,1402989.0,1720679.0,2451744.0,19.33684888,20.2979643,24.8941944,35.47099242,1934775.5,7030.575,-378.5,-3.4248046875
6039,CA,Madera County,160329,33721.0,0.2103,26769.0,186.0,62934.0,59007.0,3927.0,6.2,71273.0,27033.0,23966.0,32120.0,17180.0,26.95241229,23.89455528,32.0242475,17.12878493,26685.723,184.82585,-83.27734375,-1.1741485595703125
6041,CA,Marin County,256154,19345.0,0.0755,32083.0,68.0,131097.0,127573.0,3524.0,2.7,135960.0,13801.0,20478.0,40830.0,114844.0,7.265481461,10.78056151,21.49479082,60.45916621,31932.107,69.02486,-150.892578125,1.0248565673828125
